customer_tweet_id,support_tweet_id,customer_created_at,customer_text,support_text,customer_parent_id,word_count
953218,953217,Sat Oct 21 18:31:46 +0000 2017,@AppleSupport my next door neighbor is on the same carrier as me and she updated and has no issues. I never used to get dropped calls. https://t.co/IyzE3mLhPc,@333046 We can look into this further. Please reach out to us in DM https://t.co/GDrqU22YpT,,27
1713734,1713733,Tue Nov 07 01:57:03 +0000 2017,@115858 @AppleSupport why am I seeing these boxes with question marks everywhere on the internet,@518993 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,15
2683450,2683453,Mon Nov 27 14:29:51 +0000 2017,"@AppleSupport Also sometimes they do load. Which makes it more frustrating when they don’t, which is mostly when I’m not on WiFi.",@754787 We'd be happy to help. Would you please join us in DM so we may continue assisting? https://t.co/GDrqU22YpT,2683449.0,22
546702,546700,Sat Dec 02 10:08:50 +0000 2017,"@AppleSupport any way to not see my name whenever i open settings? like i know my own name lmao but now i cant open settings in public, i dont want ppl seeing my full name. i have to log in and out of itunes like 7 times a day now bc of this pls help","@247135 Hi. We're happy to help. You can edit your name under Settings &gt; [your name] &gt; Name, Phone Numbers, Email.",,55
429163,429161,Tue Oct 10 08:33:53 +0000 2017,@AppleSupport since the update my phone has been performing terribly,@217058 Please tell us more about what is happening with your iPhone.  We'd love to help!,,10
1476465,1476464,Thu Nov 02 20:33:00 +0000 2017,Hey @AppleSupport FIX YOUR KEYBOARD GLITCH FOR THE LOVE OF GOD - I’m lookin wasted at 2pm on a work day jeez.,"@462784 Let's meet up in DM to discuss what you're seeing, and what we can do to help. Here's a link: https://t.co/GDrqU22YpT",,22
1100853,1100851,Sat Nov 25 18:01:41 +0000 2017,@AppleSupport I’ve received an email saying my account has been locked and I’m not sure if it’s a scam?,@379730 Let's look at this together. DM us more details about this email &amp; we'll take a look at it with you. https://t.co/GDrqU22YpT,,19
2510957,2510956,Sat Nov 25 22:56:29 +0000 2017,Hey @115858 why do none of my charging cables work like they are suppose to after your shitty update!,@515938 We'd love to help you use the chargers as you intended. DM us which device you are using and we'll help. https://t.co/GDrqU22YpT,,19
1113190,1113189,Tue Oct 24 02:43:41 +0000 2017,@AppleSupport So the new phone you guys gave me today wont turn on now I've restored it.. I cant get any fucking info from my fucking phone because theres an unknown error after I restored it.  I cant even book an appointment without my phone.  Apple is a joke.,@382718 Let's make sure you have a working phone. Meet us in DM so we can get started. https://t.co/GDrqU22YpT,,49
588008,588010,Sun Dec 03 17:52:25 +0000 2017,"@AppleSupport Yes, it vibrates when phone is unlocked but I am talking about when phone is locked and charging and somebody tries chatting at 5am","@258945 Restart your iPhone and see if that has any impact on the issue. If not, DM us which iOS version you have in Settings &gt; General &gt; About and we'll look further into this with you there. https://t.co/GDrqU22YpT",588007.0,25
2205928,2205927,Thu Nov 09 22:09:09 +0000 2017,What is up with this 11.1.1 update @191435 @AppleSupport https://t.co/vsIsJcyrto,"@411318 We can help out. Has the device been restarted since it happened? If not, let's do that using these steps: https://t.co/OWRDHWSt4h",,10
619433,619434,Tue Nov 21 22:41:54 +0000 2017,@157897 @AppleSupport These last two updates have wrecked my battery too.,@266994 We’d love to take a closer look into this with you. DM us your iPhone model and iOS version to get started. https://t.co/GDrqU22YpT,619435.0,11
513674,513675,Sat Dec 02 00:40:46 +0000 2017,"@AppleSupport Snapchat, Tinder, Twitter, and iMessage. It’s also hard for me to type. Any music i have on iTunes and any streaming service will glitch.  The sound will skip like and old scratched up CD.",@238231 Thanks for those details. Let's continue over in DM. Tell us which country you're in and we'll go from there. https://t.co/GDrqU22YpT,513673.0,35
1903491,1903490,Wed Oct 18 11:33:50 +0000 2017,@AppleSupport I have the iPhone 6s for less than 2 years. I woke up. Drove to work. Went to check the time and wtf. Fuck ya’ll https://t.co/33LbX3bnqR,@567264 We can assist you. Please DM us via the following link and we'll help you from there. https://t.co/GDrqU22YpT,,27
1237647,1237646,Thu Oct 26 02:09:15 +0000 2017,"@115858 a 27"" imac that cost $2,596.00 purchased on 8/31/2017 has a bad logic board and no one will help me - how can I get help?","@410316 Hi. We'd be happy to help. Send us a DM, and we'll go from there. https://t.co/GDrqU22YpT",,27
2269948,2269946,Sun Nov 26 13:49:29 +0000 2017,"The photos my iPad offloads to iCloud to save space on the device are the ones I have just taken right now, not the ones that I have not watched for months. How stupid is that ? @AppleSupport @123857",@478114 We have a team who specialize in the Photos app and would love for you to get in touch with them. You can reach them here: https://t.co/IBIY3vMgPj,,39
2686674,2686673,Sat Nov 18 16:44:32 +0000 2017,@AppleSupport @115858  My iPhone 7 (running the latest iOS 11.1.1) is frozen on the lock screen. Lock button and volume keys aren't responding either. Tried the hard reset and it didn't work.,@755512 Let's look into this together. Have you tried these steps? https://t.co/8MvHMFZ83h,,32
2398123,2398122,Tue Nov 14 04:48:10 +0000 2017,"My iPhone 6s died 20% while I was at the gym for an hour, and mind you it was in a locker, AND I am unable to type any messages. What is up with this @AppleSupport","@690167 Let's look into this together. To get started, send us a DM with the country you're currently located in, and the iOS version your iPhone is currently running. We'll meet you there. https://t.co/GDrqU22YpT",,36
2065762,2065761,Sat Oct 07 23:11:25 +0000 2017,Thanks iOS 11 for fucking up my phones battery life.  100% to 7% in half an hour @AppleSupport,"@610893 We want to look into this battery issue with you. DM us using the link below, we'll work from there. https://t.co/GDrqU22YpT",,18
2281205,2281207,Sat Nov 11 21:09:56 +0000 2017,"@AppleSupport Ever since i did the ios 11 update, my iPhone 7 plus doesnt connect to anything with the bluetooth also iPhone shuts off by itself when im on pandora",@540939 We're happy to help. Let's start with the steps here for the Bluetooth issue: https://t.co/JMbUWh4fsj Is your Pandora app up to date?,2281204.0,30
894905,894907,Fri Oct 13 18:46:01 +0000 2017,"@AppleSupport All, mainly text",@332483 Understood. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT,894904.0,4
2110015,2110014,Sun Oct 29 03:14:24 +0000 2017,@115858 y’all got me fucked up charging my card $12 and i only bought 3 songs and 2 ringtones..  I was only suppose to be charged 7.74,@622481 We'd like to look into this further with you. Please reach out to our iTunes Store Support team here: https://t.co/SDIe7UiyJN,,27
1047276,1047275,Thu Oct 12 23:57:33 +0000 2017,"@116333 @AppleSupport Hi, Is it just my watch or is the watchOS4 a fast drainer of my battery life?",@367533 We can help look into the root cause as to why this is occurring. Send us a DM to get started. https://t.co/GDrqU22YpT,,19
2773242,2773244,Tue Nov 21 14:11:44 +0000 2017,"@AppleSupport Yes, that’s correct. The Snapchat photos come out more grainy and less clear than the stock camera. The pictures are always a little blurry. But the stock camera front-facing photos come out crystal clear. I am using iOS 11.1.2.","@775110 Thanks. Are all of your apps up-to-date in the App Store? This article may be for a slightly different issue, but we would still recommend trying each step here when it comes to troubleshooting this particular issue since its app specific: https://t.co/fUZ0NRJxcn",2773241.0,40
700006,700005,Thu Nov 23 14:39:48 +0000 2017,@115858 @AppleSupport iOS version : 11.1.2,"@287016 We're happy to help with downloading your apps. Meet us in DM with more details, such as any errors messages you're getting and which country you're in, and we'll get started. https://t.co/GDrqU22YpT",700007.0,6
2283138,2283137,Sat Nov 11 19:27:08 +0000 2017,So I don’t know if people are experiencing the same thing but I have a IPHONE 7 PLUS. And for The past week. My phone has been Glitching and freezing. And I know people with the same issue . What is going on APPLE?! #Apple #Iphone @115858 @AppleSupport,@663550 We'd like to look into this with you and get your iPhone 7 Plus working as expected once again. Please DM us your current iOS version (found at Settings &gt; General &gt; About) and your current country. https://t.co/GDrqU22YpT,,48
2554001,2554003,Sun Nov 19 04:08:09 +0000 2017,"@AppleSupport The 11.1.2 .. the newer one. Any app , or even when I flicking through the internet it freezes and I can’t touch it for 15mins 😡😭",@725339 Let's try restarting your device and see if that helps. Let us know what you find.,2554000.0,28
2008525,2008523,Sat Nov 04 11:09:27 +0000 2017,so the day the new iphone drops my phone officially stops charging. come at me @115858,"@250719 If you'd like assistance, we can help. Are you charging with the original or a third-party power cable? Tell us in a DM: https://t.co/GDrqU22YpT",,16
322677,322680,Fri Oct 06 22:41:02 +0000 2017,Phone volume has to be on for alarm function to work..Why would I need an alarm if I was up all night with notifications?! @AppleSupport 💩👏🏽,@192863 We can help. Please enable the Do Not Disturb feature or you can put phone on silent. https://t.co/8HnF4Ksats,,26
1360156,1360154,Fri Oct 27 18:15:04 +0000 2017,@115858 Tried calling customer support and the automated system hung up on me before I even spoke. What happened to good quality service? #iPhoneX,@437106 We want you to get the help you're looking for. Was the number you called the support number found here? https://t.co/8yjRd1Xo0i,1360161.0,24
2583165,2583163,Thu Nov 16 22:21:32 +0000 2017,“Upgraded” to latest OS on my @115858 @AppleSupport 7+. Now I can’t connect to my 5G home wifi network anymore.,@732036 Are you having issues with just Wi-Fi on your iPhone 7 Plus? Let us know and we can help out.,,20
365289,365288,Sun Oct 08 15:34:45 +0000 2017,@AppleSupport I purchased a new MacBook Pro yesterday 10-7-17 at the Northpark location.  The left shift key does not work. can I get refund,@202525 Hi! Our MacBooks come with a 14 day return policy.,,24
994478,994476,Sun Oct 22 14:21:39 +0000 2017,@applesupport Hey out there. Why does Calendars (not in iCloud) delete history? I need that info and now it’s all gone. Why?,"@355556 We'll be happy to help in any way we can. Just so we understand, do you mean previous events in your Calendar?",,22
1269019,1269018,Thu Oct 26 10:36:45 +0000 2017,@AppleSupport having issue with calling (&amp; receiving) from my iPhone. Seems to be linked to WiFi calling since the last update. Known Issue?,@417142 Let's see what we can do to get this resolved. Send us a DM and let us know more specifics. https://t.co/GDrqU22YpT,,23
1396697,1396696,Sat Oct 28 14:10:40 +0000 2017,@AppleSupport Bobby at the ck in should have escalated service. It was ur screw up and I had to wait. Smh,@444789 We'd be happy to look into this with you further. DM us and we'll go from there. https://t.co/GDrqU22YpT,1396698.0,21
2321922,2321921,Mon Nov 13 07:04:24 +0000 2017,@AppleSupport can i please change the font on my iphone!? 🙄😪,@672838 Apple welcomes suggestions. Here’s a great link to submit your feedback: https://t.co/eTPVYVFyd8,,11
1155208,1155207,Tue Oct 24 17:37:59 +0000 2017,@115858 is it normal for my iPhone to quit working. Turn itself off. And then delete EVERY SINGLE VIDEO AND PHOTO ON MY PHONE?????,@237064 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,,24
2283117,2283116,Sat Nov 11 04:44:03 +0000 2017,"Literally charged my phone &amp; lost 150% of my charge in a total of 10 mins. What’s wrong with y’all @115858, why do you torture me?","@663544 That is certainly not the experience we want you to have. Which iPhone model do you own? Also, which iOS version are you currently running on your phone?",,26
1429780,1429774,Mon Oct 16 18:05:28 +0000 2017,"@115858 @AppleSupport 1/2 HiSierra install caused MacBook Air to crash on Friday, 13th Oct. Apple charged 2500 to flash OS.",@452062 We'd like to help you out if we can. Would you tell us more about what's going on please?,,20
9169,9171,Wed Nov 01 00:16:09 +0000 2017,@AppleSupport iOS11.1 consumes battery pretty fast....,"@117645 Let's see how you're using your battery so we can provide the best solution. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",9168.0,6
6813,2052024,Thu Oct 05 21:28:06 +0000 2017,@AppleSupport Please fix the battery life problem. Phone hardly worth using at the moment.,@606862 We’d like to look at that more together. Please let us know what changes you’ve noticed in battery life via DM. https://t.co/GDrqU22YpT,6658.0,14
1078390,1078389,Sat Oct 14 23:53:11 +0000 2017,"@AppleSupport Yeah I have updated it to 11.0.3, it happened on the previous 11.0.x versions too, it’s on my iPhone 7.",@374390 Are you seeing this with Apple wireless devices as well?,1078391.0,21
2771893,2771891,Tue Nov 21 05:30:03 +0000 2017,Oh @115858 #iphone update? Let’s call it “time to mess your phone up until you buy a new one even though your phone is only 7 months old”. #letscallthiswhatitreallyis WHERE ARE MY VOICEMAILS?,"@774813 We'd love to help and look into this with you. It sounds like your Voicemails are missing since a recent update, is that correct? To ensure we're on the same page, which device and version of iOS are you using?",,33
2305951,2305950,Sun Nov 12 22:23:21 +0000 2017,@AppleSupport my snapchat (and sometimes instagram) does not work when I am not connected to wifi. (my mobile data is turned on for both apps in my settings),"@669008 Thank you for reaching out to us! We know how important it is to have your device working as expected, and we’ll do everything we can to help you out with this. Can you tell us which device and software you’re using? Also, how long have you been having this issue?",,28
2349352,2349351,Mon Nov 13 16:27:29 +0000 2017,@115858 your update sucks and i’m tired of my i changing to i️,"@679102 We understand the concern. iOS 11.1.1 has been released and addresses those issues. We'd recommend backing up and updating to the latest version: https://t.co/ahjigcvFRG After updating, let us know if the issue persists.",,13
1349473,1349471,Mon Oct 16 12:47:58 +0000 2017,@AppleSupport me again! Today’s issue is that my Apple Watch 3 isn’t receiving email notifications. I sent my self some test emails to check,@434682 Thanks for reaching out!  Are you getting the Mail notifications on your connected iPhone?,,24
1581440,1581439,Sat Nov 04 15:41:33 +0000 2017,When your phone battery drops 25% in 10 mins because #ios11 is fucking terrible @115858 @applesupport,@486841 We know how important battery life is. Please click here to connect with us in DM. We'll continue there: https://t.co/GDrqU22YpT,,16
964246,964245,Sat Oct 14 03:18:15 +0000 2017,@115858 My music keeps cutting off since this update. Y’all need to fix this shit,@348868 We’d like to help get you back to enjoying your music. DM us and let us know what device you're using. https://t.co/GDrqU22YpT,,15
565047,584673,Sun Dec 03 09:22:17 +0000 2017,"@115858 As much as I love Apple and have sworn by it I have to agree with that IOS11 has ruined my 6s ... it locks up, the battery is drained and my camera has stopped working 😂 going by how well I look after my phone personally I would of expected abit better out of the software",@257972 We want to help with your performance concerns. Reach out via DM using the link below and let us know what version of iOS 11 you're using. You can check by tapping Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,565046.0,58
1596016,1596015,Sat Nov 04 18:22:24 +0000 2017,IM TIRED OF TYPING i AND IT TURNING INTO I️ !!!!   GET YOUR SHIT TOGETHER @AppleSupport,@490343 Thank you for contacting us for support. Let us know if this article helps: https://t.co/sDSg942Lx2,,16
1589955,1589953,Sat Nov 04 19:53:36 +0000 2017,What’s the deal with your new update and battery life @115858 it’s lasting as long as Harvey Weinstein and Kevin Spacey’s career right now 🙄,"@488876 Check out these great tips on maintaining battery health, and DM us if you have any questions: https://t.co/bivpdfBNJ6",,25
1655501,1655499,Tue Oct 17 12:14:19 +0000 2017,Dear @13071 @115858 why do you turn on Bluetooth when I switch off my airplane mode?,"@441344 Great question, we can help! The Control Center works a little differently now in iOS 11: https://t.co/vzVz37YMv0",,16
1220489,1220488,Sat Nov 25 19:12:10 +0000 2017,iOS 11.1 destroyed my iPhone 6 so hard that i’m fully considering switching to android. Great move @115858,"@406354 We'd like to help. Tell us in DM what's going on with your iPhone 6, and we'll continue there. https://t.co/GDrqU22YpT",,18
41560,41559,Wed Nov 01 13:02:22 +0000 2017,@AppleSupport Sierra?,@125137 DM us if this article doesn't help regain storage space for you: https://t.co/oZ7w05bltX https://t.co/GDrqU22YpT,41561.0,2
2547123,2547125,Thu Nov 16 14:40:21 +0000 2017,@AppleSupport sure! https://t.co/5f0ocXxi6U,@723897 Let's look into this a little deeper. DM us and we'll continue with you there. https://t.co/GDrqU22YpT,2547122.0,3
2298308,2298307,Sun Nov 12 05:30:34 +0000 2017,"Hey @115858, Here's a bug in the #ios11  Look at the top left icon.. https://t.co/uXbXjYDI8t",@170157 Thanks for bringing this behavior to our attention. Which device are you using? How long has this been happening? Let us know via a DM. We’ll keep moving from there. https://t.co/GDrqU22YpT,,15
1242290,1242289,Wed Oct 25 22:41:57 +0000 2017,@411420 @115858 @AppleSupport My iphone 7 plus been doing the same shit. You don’t pay $800 for 3 hours of battery life.,@411419 We are here to help whenever possible. DM the specific iOS version you are using to get started. https://t.co/GDrqU22YpT,1242291.0,22
1752039,1752038,Tue Oct 17 21:05:04 +0000 2017,Funny how reception took a nosedive on my #iPhone as soon as 8 came out &amp; X soon. Never had a problem before.  @AppleSupport,@527844 We can help. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,,24
1224341,1224340,Fri Nov 03 16:57:52 +0000 2017,Whyyyyy is my iMessage fucked up again?! @115858,@407234 We'd like to help. Can you tell us more info on what's going on?,,8
1155538,1155540,Sun Oct 15 18:10:31 +0000 2017,@AppleSupport Both. Reading this I notice if I walk to a new location WiFi is re-enabled?,"@391832 Does your Wi-Fi remain on when you disable Wi-Fi as explained under ""Turn off Wi-Fi and Bluetooth"" in the link? Let us know in DM: https://t.co/GDrqU22YpT",1155537.0,16
1647787,1647786,Sun Nov 05 19:30:30 +0000 2017,Dear @115858  What going on Fam.  Why so many glitches on my keyboard  #softwareupdatefail #apple #fixit,@503424 We're here for you. Can you tell us the details on what's going on with your keyboard?,,16
392252,392255,Tue Oct 10 15:06:18 +0000 2017,"@AppleSupport Can’t control my volume consistently when the music app is in the background, and of course the battery",@208881 We definitely understand how those issues would make it tough to use!  Have you restarted your iPhone yet? Any changes?,392251.0,19
2049880,2049878,Wed Oct 18 23:25:03 +0000 2017,@115858 @AppleSupport iOS 11 sucks. Text notifications with no message to be found. And it’s clunky. I strongly dislike it,"@606181 We want your notifications to be working properly. Have you updated to our latest version, iOS 11.0.3?",,20
2056145,2056144,Fri Oct 06 16:46:44 +0000 2017,Upgradedto #ios1102 and my battery is almost completely drained 3 hours unplugged with limited use! Cmon @AppleSupport,@608079 We want to help. Try following the steps in this link and send us a DM if you are still having issues: https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT,,17
2043313,2043312,Wed Oct 04 14:51:43 +0000 2017,@AppleSupport Wrote this series of tweets after I closed Siri: battery still showing 36%...,"@602046 This isn't the experience we'd like you to have. DM us using the link below, we'll work together from there. https://t.co/GDrqU22YpT",2043314.0,14
1395711,1395712,Sun Oct 29 21:24:46 +0000 2017,@AppleSupport That only switch to the app.  I may have multiple app windows open but some minimized.  How do I switch one of the minimized app window?,"@374323 In this situation, you would need to click on the minimized app window.",1395710.0,27
2892068,2892067,Tue Nov 28 13:24:09 +0000 2017,"@AppleSupport I’m having a problem with my battery, it dies at 69% after I used the most recent update",@801664 We've received your DM and will respond to you there shortly.,,19
2814278,2814277,Sat Nov 11 04:57:59 +0000 2017,"Is it just me or my current iPhone got slower, stupider and annoying after the new #iPhoneX release! Coincidence or sales move!? #apple @AppleSupport #sales https://t.co/2qmR4UXCu9","@486293  That is certainly not the experience that we wanted you to have with your device, and we are going to do everything we can to help you. When you have a free moment, can you please DM us which version of iOS you are currently running? https://t.co/GDrqU22YpT",,26
2902017,2902015,Tue Nov 28 17:53:15 +0000 2017,When @115858 keeps charging you hbo. @6174 isn’t on! I cancelled this shit. It’s the ONLY reason I had it. 😒😒😒😒,@803793 Thanks for bringing this to our attention. We’d like to get you in touch with an expert from our iTunes team to assist further. Use this link to get connected with them: https://t.co/SDIe7UiyJN,,21
1454672,1454671,Mon Oct 16 19:38:27 +0000 2017,@AppleSupport why is it that your own AppStore app is literally the worst on my iPhone. Takes about 10 hours to ever load. https://t.co/SQp8qbn25A,@457627 We'd be happy to look into this with you. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,24
2440920,2440918,Tue Nov 14 22:12:41 +0000 2017,Why isn’t my apple watch not monitoring my exercise minutes?? It did before I got the new iPhone 8 and had to reset it and start over. @AppleSupport.,@700039 We can help get those exercise minutes tracking. Which version of iOS are you currently running? You can check in Settings &gt; General &gt; About &gt; Version.,,28
851800,851802,Fri Oct 20 17:24:50 +0000 2017,@AppleSupport Thanks. I spoke with a Rep w/ AT&amp;T. Customers R calling them nonstop about this issue.  Apple is working to troubleshoot the issue. Thanks,"@322339 To verify, were you able to reach a resolution? Let us know in DM. https://t.co/GDrqU22YpT",851799.0,25
2852290,2852288,Mon Nov 27 19:49:57 +0000 2017,@AppleSupport What’s the best way to care for my new iPhone’s battery? Is it best to leave it on charge when I’m at work and all night or should I be letting it drain?,@295703 Congrats on your new iPhone! We want it in tip-top shape for you. Check out these articles to understand more about the battery &amp; let us know if you have questions.  Maximizing Battery Life and Lifespan: https://t.co/bivpdfBNJ6 Why Lithium-ion?: https://t.co/cKKGWSxTRk,,34
2359764,2359763,Fri Oct 13 09:59:22 +0000 2017,@115858 I’m having so many problems with my phone after installing #ios11update can’t hear when I make calls or receive. And it keeps crashin,@681483 Let’s team up to get this addressed. Does your iPhone become completely unresponsive when it crashes? Let us know via a DM. https://t.co/GDrqU22YpT,,24
1880456,1880455,Sat Oct 21 06:37:19 +0000 2017,#ios11 really fucking up the battery... I think I would move away from @115858 time to explore new avenues and better battery management.,"@474853 A lasting battery is important to have on your iPhone. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",,23
862151,862148,Mon Oct 09 15:56:02 +0000 2017,.@115858 @AppleSupport Updated to 11.0.2 and iPhone7+ still having major crashes and app issues Please let us know if there is another update,"@209447 We'd like to help. Do you experience these issues when using any specific app? Also, have you checked the App Store for any updates?",,23
661673,2614267,Fri Nov 17 04:39:16 +0000 2017,@AppleSupport Why does my phone no longer connect to my cars bluetooth? It’s playing on the car screen but audio from my phone. Please fix!,@487599 Thanks for reaching out! We want to be sure you can connect to your car's Bluetooth without any issue. Let us know if the steps outlined here help you: https://t.co/JMbUWh4fsj,661563.0,25
498622,498621,Fri Dec 01 18:21:44 +0000 2017,@AppleSupport My iPhone6 keeps exiting all apps I open. Shows black screen with spinning wheel. Can't do anything with it. What's happening? It has the latest iOS installed and all... Help!!,@234035 We're here for you! We know it's important to have your iPhone ready when you need it. Did this issue just start after a recent update? Let us know in DM and we'll work from there. https://t.co/GDrqU22YpT,,31
2675432,2675434,Tue Oct 31 13:17:48 +0000 2017,@AppleSupport I deleted the phone and restored from a different icloud backup and they came back. Thanks though,@753085 We're glad to hear the issue is resolved. Let us know if you have any other issues or questions.,2675431.0,18
1372460,1372459,Tue Nov 07 17:35:53 +0000 2017,2 yrs in and my IPhone shittin out on me. 4% battery by 1035am. Keeps glitching and freezing. I swear @115858 does this on purpose,"@241751 We assure you that we want your iPhone to work. Please DM us with your current version of IOS, and we'll get this sorted. https://t.co/GDrqU22YpT",,25
505056,505055,Fri Dec 01 20:35:53 +0000 2017,@115858 I dropped my phone listening to music &amp; the #dongle broke. #WTF??? #disappointed #apple https://t.co/Eig8Z4WO7W,"@235786 We want you to be able to keep enjoying your music. If you need a replacement, we offer them here: https://t.co/fweIy4cQK5",,16
2547295,2547294,Thu Nov 16 06:35:32 +0000 2017,"@723945 @115858 YES, I'm at the point where I have to charge it 3 times in a day. Apple is really on some bs. I would get the X but the differences in the phones are much different and it's expensive.","@723948 We'd love to help you with your iPhone. When it restarts, do you see an Apple logo or a spinning gear? Is it updated to iOS 11.1.1? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT",2547296.0,41
2639708,2639710,Fri Nov 17 21:20:46 +0000 2017,@AppleSupport ios 11.1.1,@744968 Let's begin by backing up the iPhone and updating to iOS 11.1.2. Then let us know what's happening. How to back up: https://t.co/4f8hwT5to6,2639707.0,3
1168939,1168941,Sun Oct 15 15:55:38 +0000 2017,@AppleSupport It's the iforgot page ( to change a password). Thanks. Could you DM a reply please?,@394963 Try accessing the site through the link in this article: https://t.co/pSqXVktNl7 DM us the results using the link below. https://t.co/GDrqU22YpT,1168938.0,17
480608,480610,Fri Dec 01 13:29:07 +0000 2017,@AppleSupport It appears that everything backed up seamlessly except for the text replacement. My new phone even backed up to the iCloud last night.,"@229221 Good to know. To confirm, you have signed in to the same Apple ID and iCloud accounts from your previous iPhone?",480607.0,24
1984373,1984372,Thu Nov 02 00:45:07 +0000 2017,@AppleSupport hi why is my keyboard doing weird stuff plz help https://t.co/RBvyizjTVz,@587381 We'd love to look into this with you. DM us the iOS version you are currently running. Find this in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,,12
601405,601404,Sun Dec 03 21:14:37 +0000 2017,The new update f’d up my phone! What is happening @115858 ?!?,"@262674 We can help. DM us, and let us know what's going on. We'll look into this. https://t.co/GDrqU22YpT",,12
495121,495119,Fri Dec 01 17:20:38 +0000 2017,@AppleSupport I’m having Bluetooth issues with my iPhone X. Some Bluetooth devices are not discovered. This is in close proximity.,@233065 Let's figure this out so you can enjoy your bluetooth devices with your iPhone X. Check out this link and let us know if it helps: https://t.co/JMbUWh4fsj,,20
592210,592206,Sun Dec 03 16:25:42 +0000 2017,"Dear @AppleSupport why aren’t any of your video products working in any sane way? FCP X 10.3, iMovie… both turn my machine into sludge.",@260149 We'd like to help. Which device and software version are you using? Are you having issues with any other apps?,,24
2575279,2575277,Thu Nov 16 19:49:51 +0000 2017,@AppleSupport why is it banned me from using App Store when I went minus on my card wtf my phone was stolen for days and re appeared.,@443545 Hi there! We want to make sure we understand what happened. Are you receiving any error messages in the App Store? This article may help: https://t.co/U96y4MTG7k,,27
2199251,2199261,Fri Nov 10 03:36:12 +0000 2017,@AppleSupport @643239 What about fixing I.t ?????,@194351 We're happy to help out. Send us a DM and let us know your iPhone model and we'll get started. https://t.co/GDrqU22YpT,2199249.0,7
1645573,1645570,Mon Nov 06 00:19:38 +0000 2017,@115858 you Gunna fix this ?..... I️ can’t text anyone on snap since I️ can’t use the letter “eye”,@502840 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,19
1691860,1691859,Mon Nov 06 18:30:31 +0000 2017,@AppleSupport why is this a thing and how do I️ stop it? https://t.co/6xqid9AB6a,@513553 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,13
1999903,1999902,Thu Nov 02 20:18:15 +0000 2017,@115858 @AppleSupport why is my iphone 7+ with the new update changing I's to A's / question marks??? SOS  🙃,@591340 Congratulations on your new iPhone! Join us over in DM and tell us the exact version of iOS you're using and we'll take a look. https://t.co/GDrqU22YpT,,20
456137,456136,Thu Nov 30 23:50:03 +0000 2017,@AppleSupport just an FYI I have a 6s plus and when I go to App Store then updates they show they are loading but never move until I reboot the phone. Then they all download and install,"@223296 Thanks for reaching out to us about this issue. We want to make sure you're able to update your apps as needed. In order for us to best assist, you, please meet us in DM with your current iOS version: https://t.co/GDrqU22YpT",,37
2692294,2692292,Sun Nov 19 00:18:07 +0000 2017,@AppleSupport @AppleSupport strange request. I forgot to save couple  track from last week chill mix. Can you share playlist pls!,"@756787 We're glad you're enjoying the Chill Mix. There is not a way to see what was in a previous week's playlist, for us or you.",,20
1470534,1470532,Mon Oct 16 20:30:51 +0000 2017,MY OHONE JUST FELL PUT OF MY HAND AND NOW THERES A CRACK ON MY SCREEN WHY @115858 WHH,@461323 We're here for you. Send us a DM and tell us which country you are reaching out to us from. https://t.co/GDrqU22YpT,,19
1770794,1770792,Tue Oct 17 22:15:31 +0000 2017,@AppleSupport My IPad Wont Charge Heelllp,@532330 Glad to help. What happens when charging the iPad? Is that being done via USB or wall outlet?,,6
1339790,1339789,Fri Oct 27 10:14:35 +0000 2017,"@AppleSupport after spending €1329 3 hrs ago, still no confirmation of payment. I expect a little more for that kind of money... #iPhoneX","@432506 We got your DM, and we will respond to you there. https://t.co/GDrqU22YpT",,23
2364463,2364461,Mon Nov 13 21:48:26 +0000 2017,"@AppleSupport Hi, I just tried updating to latest iOS, but now I get connect to iTunes logo on my iPhone 7. Has it just killed my iPhone?",@682654 We're glad you reached out about this. We're eager to get things resolved for you. Do you have access to a computer with iTunes installed? We'll need to plug our iPhone in and apply the update there.,,27
2965417,2965416,Wed Nov 29 22:12:26 +0000 2017,@115858 You ever gonna fix this issue with my phone's screen randomly swiping but not clicking. NEVER BEEN REPLACED BY 3rd Party. Don't tell me that in patch notes again trying to blame me.... Iphone 6s,"@818132 We're here to help with your iPhone 6s, in any way that we can. Tell us more about what you're experiencing in DM: https://t.co/GDrqU22YpT",,36
